Label,Ticker,Headline
0,AAAU,In Secret Goldman Sachs Speech Hillary Clinton Admitted No-Fly Zone Would “Kill a Lot of Syrians”
0,AAAU,UK Government lets Goldman Sachs off £10m tax bill after failed avoidance scheme.
0,AAAU,Goldman Sachs sued for $1 billion by Libya wealth fund
0,AAAU,Goldman Sachs considers Frankfurt move over Brexit - sources
0,AAAU,Goldman Sachs says client data leaked wants Google to delete email
0,AAAU,Goldman Sachs will use a tax delay on bonuses for when the top tax rate falls. Delaying the bonuses cost the UK government  £16 billion in 2010.
0,AAAU,Goldman Sachs: The fiscal outlook for the US 'is not good'
0,AAAU,"A report by the UK public accounts committee says it has uncovered ""specific and systemic"" failures in Britain's tax-gathering agency while investigating deals with Vodafone and Goldman Sachs"
0,AAAU,Goldman Sachs: A great vampire squid wrapped around the face of humanity relentlessly jamming its blood funnel into anything that smells like money
0,AAAU,Goldman Sachs to announce $4bn profit row (50%+ y/y) on the back of the strength in its fixed income division the very division which the fraud charges stem from
0,AAAU,EU rules have forced Goldman Sachs which publishes full-year results on Wednesday to disclose it pays its top UK staff an average of £4m.
0,AAAU,"""Suck on Our Yachts"": Goldman Sachs Issues Non-Apology for Destroying the World Economy-- Goldman Sachs chief Lloyd Blankfein says he's sorry then proceeds to brag about screwing us all. "
0,AAAU,Whistleblower’s tapes suggest the Fed was protecting Goldman Sachs from the inside
0,AAAU,Goldman Sachs' top international banker among 17 charged over 1MDB scandal
0,AAAU,Goldman Sachs executive says it's 'too early to fear a full-on global meltdown' in stocks
1,HD,Venezuela's currency value depends largely on one guy at an Alabama Home Depot
1,HD,Texas police say two gunman at large after shooting at Odessa Home Depot
1,HD,Eight dead after terrorist in Home Depot truck runs down bikers
1,HD,Home Depot Founder: Pope Francis’ Criticism Of Capitalism Will Scare Away Rich People - ‘Your Eminence this is one more hurdle I hope we don’t have to deal with. You want to be careful about generalities...you get more with honey than with vinegar.” ;
0,HD,Pesticide found responsible for killing 37 Million Bees in North America just last year. Made by Bayer and sold my Home Depot &amp; Lowes. PLZ HELP BOYCOTT!
1,HD,Home Depot founder worries Pope Francis neither loves or understands wealthy Americans
1,HD,Fresh cluster of cases in Heinsberg coronavirus epicenter: A parcel hub that delivers millions of packages across western Germany has been closed after 42 workers tested positive. The depot lies in Heinsberg county home to one of the country's worst outbreaks
1,HD,Horror at California Home Depot as man cuts own arms with saws
0,HD,Home Depot pulling Scary Peeper Creeper from stores
0,HD,In Wake of Confirmed Breach at Home Depot Banks See Spike in PIN Debit Card Fraud
1,HD,Home Depot cofounder to donate his billions to philanthropy and Trump
0,HD,Body Of Missing Michigan Woman Found On Top Of Home Depot Store
0,HD,Alabama Home Depot Worker Gustavo Diaz Runs Website That Affects Venezuela's Currency
1,HD,Home Depot Making Profit from Shoplifters Lawsuit Claims
1,HD,Home Depot hackers stole 53 million email addresses
1,HD,Home Depot Hack: In-Depth Look
1,HD,Venezuela's currency value depends largely on one guy at an Alabama Home Depot
0,HD,Home Depot Online Coupons Homedepot.com Coupon Codes Homedepot Shoppings Online Shopping Discount Coupons
1,HD,Home Depot Cleverly Recycles iPod Billboard (Canada)
1,HD,Home Depot Crash
0,HD,Casey Anthony's Parents George And Cindy Anthony Confronted Outside Home Depot (VIDEO)
1,HD,Foundation for the Defense of Democracies the neocon thinktank that promoted war w/ Iraq (&amp; now Iran) was funded by hyperwealthy Zionist oligarchs Steinhardt Saban Bronfman Feith and Marcus (of Home Depot)
1,HD,Police Blotter: Calling Home Depot
0,HD,Home Depot: Greedy corporate scum squared.
1,HD,How to Get Home Depot Promotional Codes Easily
0,HD,Home Depot Coupons
0,HD,interesting content blogs about Islam funny home depot stories empowerment personal growth and making money!
0,HD,Tell Home Depot and Lowe’s to Drop Plants Treated with Bee-Toxic Pesticides
1,HD,Tell Home Depot and Lowe’s to Stop Selling with Bee-Toxic Plants
0,HD,"Home Depot cofounder: ""We should throw Edward Snowden a party."""
0,HD,Ken Langone co-founder of Home Depot on Edward Snowden: ‘I’d thank him for helping to protect America’s privacy rights’
0,HD,Scott Depot Home Renovation
1,HD,Home Depot Canada Promo Code
1,HD,Home Depot carpet installation prices
0,HD,Get the Best Carpet in Home Depot Carpet
1,HD,Home Depot Hackers Accessed 53 Million Emails
1,HD,Laminate Flooring Home Depot
1,HD,Eastern European Hackers Target Home Depot
1,HD,Costco Home Depot and dozens of other retailers are bucking a major Black Friday trend
0,HD,Here’s everything you need to know about Home Depot earnings
1,HD,Home Depot changes the way it sells rope after nooses are found in store #usa https://ift.tt/2KUz4QH
1,HD,GOOgul Your dining room gets its due with this special collection from The #Home Depot googul.xyz
0,HD,Woman drives car inside Home Depot in Trussville steals merchandise then flees scene Ammar Johmani
1,HD,Labor Day Sale 2020: Best Deals Still on Loose Home Depot Best Buy and much more
1,HD,MyPillow products are still being sold on retailers' websites including Amazon Walmart CVS Lowe's Home Depot and BJ's Wholesale
0,HD,Cozy Design Home Depot Carpet Tiles
0,HD,Consider Home Depot Carpet Tiles
0,HD,Consider Home Depot Carpet Tiles
1,HD,home depot carpet: Home Depot Area Rugs 8 X 10
0,HD,Home Depot Posts Strong Sales But Warns on Dollar
1,HD,Who Else Is Misleading Us About Home Depot?
0,HD,Home Depot Q4 earnings sales tops estimates
0,HD,Cramer: Wall Street is ‘absurd’ for punishing Home Depot for good earnings
1,HD,American homeowners are looking to spend an average of nearly $7000 on their homes in the next 3 months — and it’s good news for Home Depot and Lowe’s
0,HD,Home Depot built a makeshift walker for a toddler and some people say it reveals a dark truth about health care in America
0,HD,[Mexico]Home Depot workers seek 20% pay hike threaten to strike in 13 states
1,HD,Instruments and residential home equipment sale as much as 40% off at Residence Depot Lowe’s and Ace {Hardware}
0,HD,Life pro tip: Home Depot gift card aprons fit chickens
0,HD,GOOgul The #Home Depot Reports US stores Reduced Electricity by 35% sns auto advertising
0,HD,Person made this at Home Depot.
0,HD,Home Depot Founder Risks Entire Company With Shock Announcement – Trump’s DOING IT Anyway!
0,HD,Home Depot Co-founder: Countries that have adopted a socialist system aren’t doing well. To the millennials who seem to favor socialism Langone said: “I’ll put you in my plane and I’ll fly you down to Venezuela and let’s see how good socialism is doing down there.”
0,HD,"THERE'S A POPULAR ""NEW"" DRUG KIDS ARE BUYING AT HOME DEPOT HERE'S WHAT PARENTS NEED TO KNOW"
1,HD,Home Depot Co-Founder: Socialism’s Support ‘Comes Right Out of the Universities’
0,HD,A Home Depot exec reveals why it’s so hard for retailers to compete for tech workers in the ‘war for talent’
1,HD,American homeowners are looking to spend an average of nearly $7000 on their homes in the next 3 months — and it’s good news for Home Depot and Lowe’s
0,HD,Home Depot built a makeshift walker for a toddler and some people say it reveals a dark truth about health care in America
0,HD,A mom goes to buy parts for her son’s walker but Home Depot sends her away to come back in an hour
0,HD,Get a chance to win a $500 voucher || $500 Home Depot Voucher
0,HD,Coronavirus latest: Sales surge at Home Depot as DIY boom lasts into autumn
0,HD,Stocks making the biggest moves premarket: Home Depot Palo Alto Networks Shopify AMC &amp; more
1,HD,American homeowners are looking to spend an average of nearly $7000 on their homes in the next 3 months — and it’s good news for Home Depot and Lowe’s
0,HD,Buy Home Depot Kitchen Cabinets Online
1,HD,Spurred on by labor protections in the new North American trade deal a top Mexican trade union has accused Home Depot of blocking union activity and threatened strikes next week if the U.S. home improvement chain does not improve pay and benefits for workers
1,HD,Home Depot to Pay Highest Penalty Ever For Failing to Follow Lead Paint Regulations
0,HD,Home Depot ‘Hampton Bay’ ceiling fan recalled after blades FLY OFF as more than 190000 units are pulled from shelves
1,HD,Home Depot Catalogs &amp; Circulars
0,HD,Woman finds price error on Home Depot website proceeds to buy 22 cases of flooring at $2.97 each instead of $65 at local store and orders 50 more. Extra order gets cancelled woman goes to media and biatches gets her way.
0,HD,Authorities describe killing of man outside Home Depot on Florin Road as racially motivated
1,HD,Irrisponsible use of Neonicotinoid Pesticide. Found in 50% of flowering plants sold at some Canadian Home Depot stores. Linked to honey bee and pollinator deaths. Home Depot USA and other stores will require labeling in the future.
0,HD,Shots Fired in NYC Home Depot
1,HD,Garden Grove Home Depot on Garden Grove &amp; Euclid. To my friends check them out.
1,HD,How This Man Allegedly Stole $11000 Worth Of Stuff From Home Depot Then Returned It All For Refunds
0,HD,Home Depot investigating possible breach by hackers hunting credit cards
1,HD,Home Depot pulling Scary Peeper Creeper from stores - Toronto
1,HD,Home Depot Can Be Enjoyable for Everyone
0,HD,Home Depot destroys 1 million pounds of supplies in the Virgin Islands in wake of hurricane
1,HON,Almost 8000 new private jets are expected to be bought by multinational companies and the super-rich over the next decade each of which will burn 40 times as much carbon per passenger as regular commercial flights according to a report by aviation firm Honeywell Aerospace.
1,HON,Honeywell under investigation for Chinese-made parts in US warplanes | World news
0,HON,Trump does not wear coronavirus mask at Honeywell factory that makes masks
1,HON,Honeywell - screwing the small guy - business as usual
0,HON,US Probes Honeywell over Made-in-China Defense Sensors
1,HON,UNAOIL: Police launch joint global investigation; many multinational companies implicated including KBR Halliburton Eni Honeywell Rolls-Royce
0,HON,Honeywell stock jumps more than 4 percent on news of Third Point stake
0,HON,Tata Power signs deal with Honeywell to build defence navigator in India
0,HON,Honeywell to disclose results of portfolio review on Tuesday
1,HON,Check Out Honeywellaidc.com To Be Aware Of The Matters That You Must Learn About Honeywell Scanning And Mobility
0,HON,Keeping Your Home at the Optimum Temperature with Honeywell Thermostat Kits
0,HON,"Honeywell says most defense cuts will happen
"
0,HON,Honeywell Humidifiers
0,HON,Honeywell humidifiers
1,HON,HONEYWELL - AE Electronics Parts Distributor
0,HON,HONEYWELL Electronics Parts Distributor
0,HON,Take A Look At Honeywell 50250 Review On Youtube
1,HON,Honeywell Home Alarm Systems
0,HON,HoneyWell Security Now HIRING!!!!
1,HON,Buy Honeywell Mobile Computers in Ahmedabad Gujarat | CareOffice
0,HON,Honeywell HCM350W Germ Free Cool Mist Humidifier White More Honeywell Ge...
1,HON,Đánh giá Quạt điều hòa Honeywell ES800: sử dụng có tốt không giá bao nhiêu?
1,HON,Honeywell 5 2 Day Programmable Thermostat Rth2300b1012 With Installation
0,HON,Honeywell unveils plan for 'world's most powerful' quantum computer
1,HON,Honeywell sees surge in demand for face masks in North America China
1,HON,googul Honeywell hunting for deals in areas such as industrial #Software googul.xyz
1,HON,Sichuan Airlines sign five-year historic deal with Honeywell for auxiliary power units Components
1,HON,NASA Honeywell Bring Hip Hop Physics Tour to Los Angeles Schools
0,HON,NASA Honeywell Bring Hip-Hop Education Show to Northeast U.S. Schools
1,HON,Google ‘Home’ now in Belkin Honeywell products
1,HON,Differential Pressure Sensors market by challengers revenue cost analysis price gross margin and top manufactures: Honeywell ABB Amphenol Panasonic Siemens Bosch TE Connectivity Emerson Sensata
0,HON,Fluid Sensors Market: Analysis Technologies Forecasts and Key Players: NXP Semiconductor Gems Sensors Honeywell Corporation BOSCH Schneider Electric
1,HON,Comparing Nest Thermostat to Honeywell Lyric
0,HON,Automotive Test Equipment Market 2018 Industry Trends Leading Players - Robert Bosch GmbH Honeywell International ABB Delphi Automotive PLC Actia S.A Advantest
0,HON,Honeywell Home Smart Home Security Starter Kit review: Is this super-simple security system worth the big bucks?
0,HON,Honeywell unveils quantum computer
0,HON,Honeywell Lyric C2 WiFi Security Camera Review Best Outdoor Security Camera
0,HON,@TotesTravel : With hygiene focus aviation can return to normal sooner: Honeywell - Login First... #TravelNewsInsights - https://t.co/qVaDVbxex8 ...
0,HON,Honeywell reusable three-dimensional knitted face cover with replaceable filters Latest News
0,HON,Virtual Healthcare Delivery Market – Expected to Grow at a CAGR of 24.6% During the Forecast Period 2021-2027 | Blue Sky Telehealth Cisco Systems Honeywell International McKesson Corporation OBS Medical SOC Telemed &amp; MDLIVE Inc
1,HON,Honeywell unveils plan for 'world's most powerful' quantum computer
1,HON,IAI and Honeywell to Develop SAA Capability for Heron MALE UAS
0,HON,Honeywell hosts fire security symposium in Oman
0,HON,Honeywell To Provide Process Automation And Safety Systems | Ochre media
0,HON,Honeywell profit beats on strong aero warehouse automation sales
1,HON,Meet the new Inncom e7 Thermostat (otherwise known as the e7) from Honeywell heralded as the first enterprise grade environmental control and energy management solution that also features Amazon Alexa integrations. The post Honeywell is making your hotel room smarter with the e7 smart thermostat a
1,HON,Project Manager - IBMKenexa-Honeywell
0,HON,La centrale industrielle Honeywell affirme que son dernier ordinateur quantique est désormais le plus rapide au monde. La
1,HON,Honeywell Home Wi-Fi 7-Day Programmable Thermostat (RTH6580WF) Requires C Wire Works with Alexa
0,HON,ST Engineering appointed as licensed MRO service provider for Honeywell components in Asia Pacific Agreements
1,HON,Honeywell launches low maintenance next-gen system to gauge cabin pressure control Components
1,HON,Virtual Healthcare Delivery Market – Expected to Grow at a CAGR of 24.6% During the Forecast Period 2021-2027 | Blue Sky Telehealth Cisco Systems Honeywell International McKesson Corporation OBS Medical SOC Telemed &amp; MDLIVE Inc
0,HON,Honeywell 'turbo generator' to provide electric power for multiple electric motors Technology
1,HON,Cliftonlarsonallen Wealth Advisors Position in Ppg Inds (PPG) Decreased as Stock Value Rose; As Honeywell Intl (HON) Valuation Rose Wade G W &amp;amp; Has Increased Stake by $695191
1,HON,Surveillance Market 2018- Hikvision Dahua Technology Axis Communications AB Panasonic Honeywell SecurityUnited Technologies Tyco Bosch Security Systems
0,HON,Electric Vehicle Infrastructures Market Brief Analysis By Top Key Players - ABB (Switzerland) APT Technologies (U.S.A.) ChargePoint Services (United Kingdom) DBT General Electric(U.S.)Honeywell International(U.S.) Rittal (Germany) Pod Point (U.S)
0,HON,Airbus S.A.S. Honeywell International Corporation and MTI Wireless Edge Ltd are dominating the North America Dish Antennas Market in 2018
1,HON,Honeywell 5 2 Day Programmable Thermostat Rth2300b1012 With Installation
1,HON,googul Honeywell Stock Is on the Road to Recovery: Here's Why googul.xyz
1,HON,Axed Cbeebies star Sarah-Jane Honeywell reveals ‘best mate’ Mr Tumble ‘froze her out’ after topless pics scandal
0,HON,Honeywell extends component repair agreement with Sabena technics Agreements
1,HON,Honeywell Fire Alarm System
1,HON,Morning Woody News: B/E Aerospace to Buy Honeywell Unit
0,HON,Buy Honeywell Scanner and Mobile computers Ahmedabad
0,HON,NASA Honeywell Bring Hip Hop Physics Tour to Greater Seattle Area
0,IBM,No one wants to help Donald Trump build a registry of Muslims: Tech giants Microsoft and IBM have said they would refuse to help create a registry of Muslim Americans under Trump's presidency
1,IBM,Under pressure Western tech firms bow to Russian demands to share cyber secrets - Companies including Cisco IBM &amp; SAP are acceding to Moscow's demands for access to closely guarded product security secrets at a time when Russia is accused of a growing number of cyber attacks on the West
0,IBM,IBM to build quantum computers selling machines millions of times faster than anything made before - The first practical machines will be available soon enough that developers should start working on software for them according to executives
0,IBM,Top Secret NSA catalog reveals US government has been secretly back dooring equipment from US companies including Dell Cisco Juniper IBM Western Digital Seagate Maxtor and more risking enormous damage to US tech sector.
0,IBM,Old laptop batteries could power slums: An IBM study analysed a sample of discarded batteries and found 70% had enough power to keep an LED light on more than four hours a day for a year
0,IBM,China is asking banks to remove IBM servers from use over NSA spying concerns
0,IBM,Revelations of NSA spying cost US tech companies: Microsoft has lost customers including the government of Brazil. IBM is spending more than $1 billion to build data centres overseas to reassure foreign customers that their information is safe from prying eyes in the US government.
0,IBM,IBM will no longer offer develop or research facial recognition technology
1,IBM,IBM Sells Face Recognition Surveillance To A Dictatorship: Report
0,IBM,IBM exits facial recognition business calls for police reform
0,IBM,US Companies Stashing $1.95 Trillion In Profits Overseas; tech companies such as Microsoft Apple and IBM among the worst offenders.
1,IBM,Australian census outage (costing $30m) could have been prevented by turning router on and off again: IBM
0,IBM,The NSA Revelations Are Destroying IBM Hardware Sales In China
0,IBM,IBM Raises the Bar with a 50-Qubit Quantum Computer: Researchers have built the most sophisticated quantum computer yet signaling progress toward a powerful new way of processing information.
0,IBM,IBM produces magic bullet drug to fight viruses (zika Ebolahiv flu)
0,IBM,Google Apple and IBM drop college degree requirement
0,IBM,Solar energy: a sunflower solution to electricity shortage and desalination. IBM says it will install its first two devices for free in 2016 and has asked towns around the world to put their names forward to be the first to have a solar sunflower erected on their land.
1,IBM,Canada's homegrown tech firms say they've been shut out of a multimillion-dollar project to consolidate the federal government's data operations with American giants such as IBM and Microsoft getting the inside track.
1,IBM,US Tech Firms Helped Develop Chinese Surveillance Tools - The Intercept reported yesterday that IBM Google and Xilinx helped develop technology used by China's government to spy on 200 million people.
0,IBM,IBM just put a quantum computer on the cloud for anyone to use ushering in a new age of computing.
0,IBM,IBM may have just found how to end viral infection. Yes all of them
1,IBM,IBM has apologized after its recruitment webpages asked applicants whether their ethnicity was among other options the racial slurs Yellow and Mulatto.
0,IBM,IBM Makes Breakthrough in Race to Commercialize Quantum Computers: '... use a technique that could eventually allow quantum computers to solve difficult problems in chemistry and electro-magnetism that cannot be solved by even the most powerful supercomputers today.'
0,IBM,IBM and MS deciding New Zealand legislation: In 2010 Microsoft and IBM convinced the Ministry of Economic Dev to abandon plans to exclude software from patentability as seen in the new version of the text published on Aug 2012
0,IBM,South Africans Have Case for Aiding Apartheid: Ford Motor Co. and IBM must face a class action from black South Africans accusing them of supplying the apartheid regime with military cars and computers a federal judge ruled.
1,IBM,IBM to reassign 30 percent of staff in 2018: The Register
1,IBM,IBM drops severance from as much as 26 weeks to a month as it pulls trigger on massive layoff
0,IBM,IBM being investigated for alleged global bribery scandal.
1,IBM,Canadian government signs $500M contract with IBM without seeking bids
1,IBM,IBM To Cut More Than 110000 Jobs: An unconfirmed report says IBM is embarking on a major reorganisation that will see it cut 26% of its workforce.
0,IBM,IBM is launching a flying 'robotic brain' into space that will work with and monitor astronauts - the robot called the Crew Interactive Mobile Companion (CIMON) will have an animated face talk and fly around.
0,IBM,IBM faces shareholder lawsuit over cooperation with NSA
1,IBM,Middle East Dictators Buy Spy Tech From Company Linked to IBM and Google
0,IBM,Ex-IBM Employee Guilty of Stealing Secrets for China
0,IBM,IBM Google others to unveil new open interface OpenCAPI to take on Intel: An open specification that can boost datacenter server performance by up to ten times
2,IBM,IBM Now Has More Employees in India Than in the U.S.
0,IBM,''IBM scientists achieve storage memory breakthrough''
1,IBM,IBM has agreed to let China's technology ministry review some product source code in a secure room: China has been pressuring US tech companies to hand over source code for its products to prove there are no security risks
0,IBM,Former IBM Japan president nabbed for shooting pictures up woman’s skirt with iPod
1,IBM,IBM makes chips with 'smallest components' | IBM said it could now make chips with parts 7nm (nanometres) wide - 1/1000th the size of a red blood cell
0,IBM,Renewable Energy Saves Fortune 500 Companies Over $1 Billion. IBM has saved about $477 million from its efforts to conserve energy.
1,IBM,India to build world’s fastest Supercomputer by 2017.It will be 61 times faster than IBM Sequoia which is the fastest supercomputer currently
0,IBM,Malaysia Airlines Plane Carried Philip Wood American IBM Executive
0,IBM,Lawsuit accuses IBM of hiding China risks amid NSA spy scandal
1,IBM,Twitter paid $36 million for IBM patents to avoid a lawsuit
1,IBM,IBM sales shrink as companies cut back on traditional IT
1,IBM,IBM and allies find a way to make chips even tinier and faster
0,IBM,Navy Needs New Servers for Aegis Cruisers and Destroyers After Chinese Purchase of IBM Line
0,IBM,IBM quantum physics researchers make atoms dance on a needle's point
1,IBM,Pfizer and IBM launch innovative experiment to improve Parkinson's disease care
0,IBM,IBM has agreed to pay $10 million to settle allegations that it bribed South Korean and Chinese government officials for more than a decade to win contracts.
1,IBM,BBC News - IBM PC pioneer William C Lowe dies aged 72
1,IBM,IBM reveals carbon nanotube breakthrough that could revolutionise computing and lead to ultrafast artificial intelligence ' brain chips'
1,IBM,IBM unveils plan to hire 25000 in US on eve of Trump meeting
1,IBM,"IBM Fired 100000 Older Employees To Look ""Cool Trendy"" Claims Lawsuit"
0,IBM,A landmark class action case is under way in a New York federal court with victims of apartheid in Holding Corporations Accountable for Apartheid Crime in South Africa: IBM Fujitsu Ford GM and banking giants UBS and Barclays
0,IBM,IBM Fired as Many as 100000 in Recent Years Lawsuit Shows - Bloomberg
1,IBM,How U.S. Tech Giants Are Helping to Build China’s Surveillance State - An American organization founded by Google and IBM is working with a company that is helping China’s authoritarian government conduct mass surveillance against its citizens
0,IBM,IBM is walking away completely from the facial recognition business CEO Arvind Krishna announced yesterday in a letter urging Congress to act against police misconduct and regulate the way technology can be used by law enforcement.
2,IBM,Hey China while you're in all our servers can you fix these support tickets? IBM HPE Tata CS Fujitsu NTT and their customers pwned
1,IBM,Middle East Dictators Buy Spy Tech From Company Linked to IBM and Google
1,IBM,Ford IBM win dismissal of 12-year lawsuit over apartheid abuses
1,IBM,"US Nuclear Weapons Force still controlled using 1970's IBM series-1 computers and 8"" floppy discs."
0,IBM,IBM Poland warns foreign employees to stay away on riot day
0,IBM,A laid-off IBM cloud sales ace is suing the IT giant for age discrimination alleging he was forced out for being too old.
1,IBM,Ex-IBM Japan president questioned over upskirt filming
0,IBM,IBM signs $1 Billion contract with Australian govt. to develop blockchain
1,IBM,"IBM Fired 100000 Older Employees To Look ""Cool Trendy"" Claims Lawsuit"
1,IBM,IBM has cut thousands of jobs quietly
1,IBM,Ex-IBM employee from China arrested in U.S. for code theft
1,IBM,Lenovo CEO hopes U.S.-China cyber-theft case will not affect IBM Motorola deal approval
1,IBM,A former software engineer for IBM in China pleaded guilty on Friday to stealing proprietary source code from the company federal prosecutors announced on Friday.
0,IBM,China Said to Push Banks to Remove IBM Servers for Security
0,IBM,U.S. Tech Giants May Blur National Security Boundaries in China Deals | A growing number of companies like IBM Cisco Systems and Microsoft have partnerships with Chinese companies with ties to the military and experts are questioning those links.
1,IBM,IBM looking at adopting bitcoin technology for major currencies
0,IBM,Moore's Law may be nearing its end as IBM reveals the world's first 5-nm chip
0,IBM,Half-century milestone for IBM mainframes
0,IBM,China Orders Banks To Remove High-End IBM Servers
0,IBM,IBM is teaming up with regional development company Mubadala to bring its Watson cognitive computing technology to the Middle East and North Africa.
0,IBM,The U.S. Securities and Exchange Commission is investigating how the International Business Machines Corp (IBM.N) recognized revenue for certain deals in the United States Britain and Ireland IBM said on Tuesday news that sent its shares down 4 percent.
1,IBM,IBM To Layoff Over 100000 Employees
0,IBM,IBM forges mobile app partnership with China Telecom
1,IBM,How U.S. Tech Giants Are Helping to Build China’s Surveillance State - An American organization founded by Google and IBM is working with a company that is helping China’s authoritarian government conduct mass surveillance against its citizens
0,IBM,IBM preparing for Sun acquisition
0,IBM,IBM sells off Customer Service BPO business for $505 million
0,IBM,Biggest Tech Industry Layoffs of 2013! HP IBM Cisco and Juniper among those slimming down this year
1,IBM,Forecasting China's Smog: Both IBM and Microsoft are vying to tap the fast-growing market for forecasting air quality in the world's top carbon emitters.
0,IBM,IBM bringing 1800 AI jobs to France
0,IBM,IBM to appeal judge's order to pay $78 million to Indiana
1,IBM,Court clears Ford IBM and Daimler of Apartheid Crimes
0,IBM,China pushing banks to drop IBM servers in hacking dispute
1,IBM,NSA Damage Control: IBM Chief Executive Heads to China
0,IBM,IBM quits ‘biased’ facial recognition tech|CEO Calls
0,IBM,IBM pitted a computer against two human debaters in the first public demonstration of artificial intelligence technology it’s been working on for more than five years.
0,IBM,Adobe IBM team up on marketing software for banking industry
1,IBM,Swiss court find eco-activists guilty of planning IBM attack
0,IBM,IBM to create 700 jobs in France
0,IBM,IBM weather system a boon to insurers who don't want to pay out for car hail damage
0,IBM,IBM Wants British Columbia to Track Legal Pot With Blockchain Tech - The blockchain could help stamp out the black market IBM says.
1,IBM,IBM Expands Cyber Research Center Interests In Beersheba
1,AIQ,Senate Intel concludes Russia interfered in 2016 presidential election preferred Trump over Clinton
0,AIQ,Senate Intel finds 'extensive' Russian election interference going back to 2014
1,AIQ,Senate Intel Committee Now Investigating Trump’s Various Trips to Russia
0,AIQ,Report: Trump campaign aides were in contact with Russian intel officials
0,AIQ,US intel sources warn Israel against sharing secrets with Trump administration - Israeli intelligence officials fear that top-secret information that has been exposed to the United States will be leaked to Russia—and from Russia to its close ally Iran
0,AIQ,US spies withholding intel from White House because they know Russia is listening
1,AIQ,Intel Republicans dismiss Mueller's intelligence findings before seeing them: But a year ago they concluded that the Trump campaign exercised “poor judgment” “took ill-considered actions” and at times acted “inconsistent with U.S. national security interests.”
0,AIQ,U.S. officials 'warned Israel’ not to share sensitive intel with Trump administration
1,AIQ,Facebook gave user data to 'at least 4 Chinese companies' including tech giant ID'd as security threat by U.S. intel
0,AIQ,US Intel: ISIS May Have Passport Printing Machine Blank Passports
0,AIQ,US intel chiefs unanimous that Russia is targeting 2018 elections
0,AIQ,"Top Intel Democrat: 'Circumstantial evidence of collusion' between Trump and Russia | ""There is circumstantial evidence of collusion. There is direct evidence I think of deception and that's where we begin the investigation."""
0,AIQ,House intel bill adds $75 million to NSA budget to stop future Snowdens
0,AIQ,'You actually have to give a s--- about your spies': Intel veterans are floored by report that an asset was extracted from Russia in part because of Trump
0,AIQ,Apple Facebook Uber Google Intel Snap and Netflix join slew of companies to take legal action against Donald Trump
0,AIQ,US threatened Berlin with intel blackout over Snowden asylum.
0,AIQ,Uncovered: U.K. intel encouraged Arab armies to invade Israel in 1948
1,AIQ,G7 leaders agree to share intel on election hacking
0,AIQ,Ukrainian intel releases what it says is transcript of rebels admitting to downing MH17.
0,AIQ,Ex-CIA Operative Says Prison Was Punishment for Whistleblowing on Torture | John Kiriakou is the only CIA employee connected to its interrogation program to go to prison. But he was prosecuted for providing info to reporters not for actions that today’s Senate Intel Committee report calls “torture”
0,AIQ,U.S. intel officials claim that contrary to Trump's statement Iran didn't really launch any ballistic missile
0,AIQ,WikiLeaks Drops New Docs Detailing NSA’s Hobby of Spying On Allies | The docs detail the systematic spying of the NSA on the economic institutions and officials of France and Germany; New intel discusses the NSA's and GCHQ's efforts towards bugging closed-door meetings incl. bailout plans for Greece
1,AIQ,Second Intel Whistleblower Reportedly Considering Coming Forward With 'More Direct Information' on Trump-Ukraine Talks
0,AIQ,Turkish soldiers save wounded US intel agent on Syrian border
0,AIQ,"Blackwater through Total Intelligence [also owned by Blackwater's founder Erik Prince] seeks to become the ""intel arm"" of Monsanto and infiltrate activist groups organizing against Monsanto"
0,AIQ,EU hits Qualcomm with €1 billion [US$1.2 billion] fine for paying Apple so that the iPhone maker only used its chips blocking rivals such as Intel
0,AIQ,U.S. intel mining data from nine Internet companies in broad secret program
0,AIQ,U.S. stops Intel from selling Xeon chips to Chinese supercomputer projects
0,AIQ,Justin Trudeau considers European troop commitment as Canadian Intel warns Russia is 'mobilizing for war'
0,AIQ,Intel Warned Chinese Companies of Chip Flaws Before U.S. Government
0,AIQ,Trump Intel Chief: North Korea Learned From Libya War to “Never” Give Up Nukes
1,AIQ,A Kurdish informant provided key intel in operation that killed ISIS leader. Informant proved to U.S. intelligence he had direct access to Baghdadi by turning over Baghdadi's used underwear and sample of his blood. DNA test by U.S. intelligence got positive DNA matches kicking hunt into high gear.
0,AIQ,UK Intel agencies spied on lawyers clients in torture cases | GCHQ and MI-5 staff 'rigged the game' in torture cases against government by intercepting legally privileged information.
1,AIQ,Alarming Trump 'Promise' to Foreign Leader Reportedly Sparked Whistleblower Complaint Intel Chief Is Hiding From Congress
0,AIQ,Jared Kushner might not be telling the truth about Russia: A member of the Senate Intel Committee said Kushner should be called to Capitol Hill to be questioned about his business connections and potential links to Russians during his time as an adviser to the Trump campaign
0,AIQ,The CIA built a fake software update system to spy on intel partners
0,AIQ,Intel report warns Moscow will try to influence elections in countries allied to US
0,AIQ,U.S. intel assessement: greater likelihood Russia will enter eastern Ukraine – CNN Security Clearance
0,AIQ,Exclusive: U.S. Won’t Share Invasion Intel With Ukraine
0,AIQ,Intel to Buy Israeli Self-Driving Car Tech Mobileye for $15 Billion.
0,AIQ,Flynn Turns Over 600 Pages of Documents to Senate Intel Panel
0,AIQ,Giuliani revealed sensitive State Department intel regarding North Korea in disastrous Fox News interview
